id,x,y,deg
035_33,s5.833061,s4.339819,s-26.795444
035_34,s5.551733,s4.702168,s77.372839
036_0,s2.958452,s1.322668,s25.639823
036_1,s2.83585,s3.549877,s295.211726
036_2,s3.609624,s1.337176,s41.316628
036_3,s3.518798,s2.088513,s220.999727
036_4,s4.062296,s1.983637,s-68.952133
036_5,s4.152869,s2.610188,s113.713228
036_6,s4.790106,s3.116465,s-74.539774
036_7,s5.007882,s2.060147,s115.486242
036_8,s4.755635,s1.43094,s-64.72724
036_9,s5.637967,s1.454787,s115.429761
036_10,s6.216448,s1.421309,s56.184069
036_11,s6.208901,s2.342769,s125.470881
036_12,s2.828339,s4.209368,s246.916406
036_13,s3.004098,s2.012389,s0.411182
036_14,s3.044962,s3.186492,s149.191457
036_15,s3.295757,s2.661219,s-51.041485
036_16,s4.158704,s3.081539,s39.323675
036_17,s4.322376,s3.524062,s-61.085375
036_18,s4.406735,s1.450488,s115.23361
036_19,s5.001805,s2.527858,s-31.598015
036_20,s5.317736,s2.037883,s307.734197
036_21,s5.716103,s2.982817,s149.535944
036_22,s6.1066,s2.806305,s337.018988
036_23,s5.319483,s4.251159,s-117.521525
036_24,s2.936258,s4.605196,s-66.463668
036_25,s4.114315,s4.544794,s-62.259012
036_26,s4.042143,s3.818157,s17.44134
036_27,s3.452588,s4.295448,s321.506892
036_28,s3.377538,s3.287448,s-25.28419
036_29,s4.867076,s4.436458,s-54.561378
036_30,s4.585245,s2.489616,s12.40961
036_31,s5.099001,s3.678487,s280.846657
036_32,s4.383442,s4.124677,s-91.998933
036_33,s6.03748,s3.528877,s97.000999
036_34,s5.702785,s4.568914,s-64.669819
036_35,s6.072568,s4.299345,s201.043071
037_0,s2.646385,s1.757171,s28.616334
037_1,s3.052948,s1.738898,s246.892595
037_2,s2.903306,s2.166103,s-54.848774
037_3,s3.478099,s1.9991,s-17.017159
037_4,s4.042262,s2.475272,s35.042129
037_5,s4.029412,s1.618456,s364.20637
037_6,s4.395348,s1.979331,s-63.530576
037_7,s4.394608,s2.547048,s286.059547
037_8,s5.240843,s3.019889,s-164.810229
037_9,s5.005715,s1.729911,s109.546368
037_10,s5.316351,s1.913494,s15.408554
037_11,s5.77196,s3.937963,s197.869777
037_12,s5.788839,s2.23363,s-23.426142
037_13,s5.856136,s1.719856,s113.586889
037_14,s2.475813,s2.557839,s288.866084
037_15,s2.474225,s3.215504,s-102.213841
037_16,s3.304348,s2.793271,s341.807699
037_17,s3.247292,s3.518348,s-277.49135
037_18,s3.069241,s4.4706,s92.750696
037_19,s4.323523,s3.045906,s79.900776
037_20,s4.034997,s4.346867,s248.318718
037_21,s3.748137,s3.454419,s-33.22564
037_22,s4.324138,s3.501921,s316.834235
037_23,s5.764418,s2.902434,s11.163914
037_24,s5.284592,s3.353474,s393.024149
037_25,s5.014163,s4.329308,s207.952055
037_26,s5.80156,s4.530363,s147.343865
037_27,s5.887031,s4.915518,s65.670598
037_28,s2.595115,s4.100052,s155.33013
037_29,s3.675476,s4.904424,s424.720505
037_30,s2.469012,s4.88932,s-86.317501
037_31,s3.072891,s4.025493,s261.563533
037_32,s5.355599,s4.598514,s38.926463
037_33,s3.451288,s4.531031,s216.579116
037_34,s4.743247,s3.071742,s-8.21422
037_35,s4.232155,s5.007219,s137.244198
037_36,s4.75691,s4.476995,s21.355217
038_0,s2.913806,s1.37982,s19.974742
038_1,s3.583634,s2.816342,s151.399024
038_2,s3.176943,s1.765585,s-36.114627
038_3,s3.627435,s1.6983,s228.375905
038_4,s3.807307,s2.380216,s-129.723249
038_5,s4.511986,s2.869499,s204.939469
038_6,s4.442792,s1.486707,s46.765242
038_7,s5.225478,s2.027152,s391.441489
038_8,s5.148367,s1.498099,s114.34859
038_9,s5.419795,s2.583135,s16.291609
038_10,s5.587901,s1.379266,s9.087142
038_11,s5.682527,s2.400675,s186.78789
038_12,s6.179744,s1.378729,s21.018849
038_13,s6.174141,s2.347847,s202.833229
038_14,s2.891065,s2.272637,s331.157609
038_15,s2.804431,s2.973634,s-77.339654
038_16,s3.952299,s3.130217,s61.811448
038_17,s5.123157,s3.792122,s-269.997645
038_18,s4.396793,s3.48305,s164.458789
038_19,s4.892279,s3.36318,s198.196919
038_20,s5.858636,s3.360801,s233.988135
038_21,s4.688216,s1.924662,s32.800503
038_22,s5.303428,s4.223134,s262.714692
038_23,s5.380503,s3.453761,s-43.240954
038_24,s5.635699,s4.600303,s297.474041
038_25,s6.167953,s3.871121,s203.740854
038_26,s6.008747,s2.734197,s53.993232
038_27,s6.172947,s4.322807,s-23.339174
038_28,s2.799695,s3.589127,s-120.802142
038_29,s3.087286,s3.990686,s275.133476
038_30,s2.91658,s4.280702,s23.079207
038_31,s3.565132,s4.334169,s333.752657
038_32,s3.324376,s4.763661,s66.546
038_33,s4.132049,s4.444723,s-36.576294
038_34,s3.69676,s3.632643,s-35.55085
038_35,s4.466538,s4.178064,s141.642248
038_36,s5.342512,s4.760763,s67.218043
038_37,s4.917249,s4.277733,s21.867751
039_0,s3.035231,s2.075074,s23.607495
039_1,s3.59027,s1.965049,s113.928453
039_2,s3.411993,s2.485686,s-12.292251
039_3,s3.900046,s3.332879,s166.732373
039_4,s4.148181,s1.902124,s47.660731
039_5,s4.598526,s2.496546,s169.019452
039_6,s5.016013,s3.354859,s85.027328
039_7,s4.870269,s4.900702,s157.014874
039_8,s5.166329,s1.964908,s112.770537
039_9,s5.567305,s3.486775,s153.24677
039_10,s5.0031,s2.374088,s-48.947696
039_11,s6.024546,s1.992467,s115.36339
039_12,s5.589183,s2.312768,s-59.293956
039_13,s6.29694,s2.390107,s206.18887
039_14,s2.936015,s2.890635,s302.12692
039_15,s3.842114,s4.19774,s94.140924
039_16,s4.250974,s4.745808,s188.901682
039_17,s4.033425,s2.44513,s-12.435659
039_18,s5.340053,s4.556463,s3.036714
039_19,s3.464135,s4.650902,s-59.183795
039_20,s4.47414,s2.947895,s254.655863
039_21,s4.097337,s3.543432,s-5.202954
039_22,s5.787564,s4.2663,s101.034947
039_23,s5.034178,s3.779343,s280.186761
039_24,s4.562147,s3.738513,s-33.05564
039_25,s5.714829,s2.852036,s-27.401788
039_26,s6.326417,s3.315353,s203.030595
039_27,s6.325392,s4.827728,s-23.896946
039_28,s3.062406,s3.395171,s4.200576
039_29,s3.694209,s5.254981,s426.54039
039_30,s3.653571,s3.558559,s47.917607
039_31,s3.049255,s4.597392,s155.26104
039_32,s4.651386,s5.256795,s-66.542409
039_33,s3.187019,s4.906915,s33.138694
039_34,s6.009964,s4.599291,s47.740885
039_35,s4.053172,s5.31571,s228.285541
039_36,s6.060175,s5.231546,s77.006362
039_37,s5.861574,s3.713015,s260.677729
039_38,s6.314421,s4.315355,s204.563939
040_0,s3.616832,s1.331804,s24.404345
040_1,s4.226915,s1.847465,s153.553478
040_2,s3.677476,s1.91357,s-33.09602
040_3,s4.707606,s1.451317,s110.991943
040_4,s4.50343,s1.949014,s-41.433994
040_5,s5.317836,s2.307066,s136.300709
040_6,s4.439466,s2.59896,s280.276189
040_7,s5.491643,s1.87388,s231.606852
040_8,s5.023097,s1.582638,s-125.160946
040_9,s6.401697,s3.362006,s188.151832
040_10,s6.139902,s1.892377,s51.891454
040_11,s6.601674,s1.799141,s139.58936
040_12,s7.073016,s1.964554,s57.019975
040_13,s7.087928,s1.448279,s112.639747
040_14,s3.744637,s2.73216,s145.767982
040_15,s4.061924,s2.864054,s-18.466737
040_16,s3.496735,s3.717882,s265.559755
040_17,s5.298116,s2.914877,s377.527752
040_18,s4.633048,s3.039486,s329.606537
040_19,s5.434628,s3.732103,s66.760757
040_20,s5.89263,s3.012535,s36.898166
040_21,s5.85316,s2.614427,s93.046034
040_22,s6.853624,s3.799874,s103.202524
040_23,s7.026344,s4.860731,s128.154166
040_24,s6.30322,s2.398407,s12.149972
040_25,s7.003261,s3.408395,s148.213165
040_26,s6.152667,s4.581081,s311.899767
040_27,s6.849232,s2.499794,s-31.24616
040_28,s3.500246,s3.106025,s-55.842652
040_29,s3.724098,s4.808119,s294.186947
040_30,s4.548216,s4.918644,s-174.131017
040_31,s3.647135,s4.144835,s22.482649
040_32,s4.64835,s3.639947,s22.249208
040_33,s4.052799,s4.01234,s-22.179792
040_34,s5.350481,s4.349197,s111.02379
040_35,s5.162533,s4.92591,s144.312573
040_36,s6.488692,s4.093022,s68.856994
040_37,s6.976229,s4.337241,s203.582515
040_38,s5.504115,s4.645274,s-53.262297
040_39,s5.933978,s3.723462,s383.779619
041_0,s3.50235,s1.93726,s22.57875
041_1,s3.521519,s2.909105,s192.397421
041_2,s3.934203,s2.501501,s-120.196725
041_3,s5.376566,s2.674964,s76.132238
041_4,s4.06038,s1.932353,s124.971938
041_5,s4.3765,s1.792076,s246.523058
041_6,s5.128184,s1.848292,s11.285027
041_7,s5.637088,s2.852803,s259.759291
041_8,s6.904863,s3.8112,s-22.402863
041_9,s4.5485,s3.41759,s169.857706
041_10,s5.462286,s2.263717,s-73.116534
041_11,s6.457474,s2.359669,s121.79538
041_12,s5.829087,s1.816284,s113.423679
041_13,s6.265487,s1.792024,s246.382801
041_14,s3.495697,s3.567583,s156.416709
041_15,s3.937748,s3.230715,s-143.63427
041_16,s4.810241,s3.853494,s98.167063
041_17,s4.997774,s3.110167,s-6.570555
041_18,s4.619288,s2.593538,s189.33925
041_19,s5.790313,s3.570169,s143.396645
041_20,s5.479481,s3.878908,s65.505897
041_21,s4.791653,s4.534367,s136.711263
041_22,s6.159558,s3.089765,s319.344697
041_23,s6.470318,s4.283437,s-68.032869
041_24,s6.344962,s3.773322,s70.746036
041_25,s6.881865,s4.765408,s-23.080599
041_26,s6.902459,s2.91972,s202.889055
041_27,s6.856945,s1.912652,s-352.921344
041_28,s3.502106,s4.444647,s156.137047
041_29,s3.798863,s4.068372,s193.723272
041_30,s3.987617,s5.198998,s67.45655
041_31,s4.530327,s5.310693,s143.502988
041_32,s3.38682,s4.962284,s-117.832071
041_33,s4.030672,s4.331765,s317.893535
041_34,s5.189198,s4.67108,s-35.509094
041_35,s5.14032,s5.317915,s144.353909
041_36,s5.942187,s5.319367,s144.679213
041_37,s5.444024,s4.399005,s245.470045
041_38,s5.949029,s4.758943,s-157.801113
041_39,s6.59956,s5.312079,s156.884577
041_40,s6.951018,s3.495591,s140.449207
042_0,s3.369274,s1.706567,s24.139852
042_1,s3.452402,s2.510866,s203.414553
042_2,s3.997147,s2.517585,s-31.578186
042_3,s3.978531,s1.622681,s114.440936
042_4,s4.992961,s2.246783,s86.219435
042_5,s4.829014,s1.635703,s97.933657
042_6,s5.221203,s2.530495,s-19.227136
042_7,s4.949102,s3.065739,s-12.284813
042_8,s5.154202,s1.698231,s-18.216219
042_9,s6.310495,s2.43384,s124.475459
042_10,s5.722278,s1.508674,s20.60362
042_11,s6.100188,s1.56702,s305.207571
042_12,s6.845502,s2.1616,s29.08063
042_13,s6.963013,s1.767513,s125.791521
042_14,s3.250463,s2.929925,s259.432875
042_15,s3.906978,s3.130728,s-7.66962
042_16,s4.226352,s5.087237,s288.142751
042_17,s4.002693,s2.05652,s-93.835538
042_18,s4.443165,s3.526533,s-56.836787
042_19,s4.88945,s4.627519,s-12.058814
042_20,s4.630342,s2.651887,s12.142593
042_21,s5.738489,s3.247978,s-18.50642
042_22,s5.829638,s2.860799,s164.017796
042_23,s6.691478,s4.544957,s24.622089
042_24,s6.260697,s2.854714,s362.341413
042_25,s6.312882,s3.72604,s31.64282
042_26,s6.830357,s3.392688,s335.927953
042_27,s6.96147,s2.853591,s51.65204
042_28,s3.270005,s3.360735,s-55.070414
042_29,s3.754551,s4.110065,s124.788118
042_30,s3.315217,s5.087815,s-70.950637
042_31,s4.119749,s4.036169,s265.232681
042_32,s5.023803,s4.168608,s-44.360159
042_33,s4.289031,s4.669893,s229.732994
042_34,s3.362329,s4.320794,s23.558452
042_35,s5.424579,s3.839877,s168.124508
042_36,s5.81884,s5.089425,s69.631446
042_37,s5.622627,s4.046416,s358.778264
042_38,s3.88605,s4.928401,s186.622138
042_39,s6.023798,s4.587668,s-21.597373
042_40,s6.965864,s5.088398,s65.632364
042_41,s6.803102,s4.084199,s71.392479
043_0,s2.932341,s1.523211,s23.170564
043_1,s3.338212,s1.764423,s239.106207
043_2,s4.297852,s1.50784,s37.299626
043_3,s3.623989,s2.484134,s187.418409
043_4,s4.290811,s2.080641,s-59.344842
043_5,s5.177774,s2.241766,s121.071468
043_6,s5.5073,s2.401803,s-17.064076
043_7,s4.358808,s3.729976,s55.083037
043_8,s5.172069,s1.64548,s96.096608
043_9,s5.466534,s2.001805,s211.039158
043_10,s6.085777,s3.023488,s163.274917
043_11,s6.052387,s2.227989,s172.168931
043_12,s6.413699,s1.504406,s-3.280681
043_13,s6.449588,s2.692318,s203.586581
043_14,s2.952861,s2.966774,s163.700527
043_15,s3.071716,s2.06739,s-13.381575
043_16,s3.442216,s3.252719,s176.246885
043_17,s4.080347,s3.222614,s133.957801
043_18,s3.987088,s2.609087,s259.991009
043_19,s5.149336,s3.828192,s116.267035
043_20,s4.649423,s2.880046,s27.69848
043_21,s5.636419,s3.572616,s23.978283
043_22,s4.940612,s2.637734,s301.263258
043_23,s5.136244,s4.798198,s-174.233004
043_24,s6.196555,s3.845728,s157.791071
043_25,s5.954926,s4.091924,s49.315069
043_26,s6.411255,s3.146143,s-21.045074
043_27,s6.450037,s4.003828,s-23.469104
043_28,s3.033064,s3.363254,s-17.17199
043_29,s3.917693,s4.378523,s8.156782
043_30,s2.932713,s3.974574,s23.499287
043_31,s3.308689,s4.329997,s-33.24559
043_32,s4.862804,s4.209693,s95.584531
043_33,s3.4877,s3.958158,s233.828634
043_34,s2.955104,s4.66009,s-8.78249
043_35,s4.717811,s4.808014,s138.803086
043_36,s4.999713,s3.258928,s-93.73403
043_37,s5.099344,s5.131775,s67.082482
043_38,s4.172647,s5.236587,s185.996574
043_39,s5.751201,s4.822557,s41.241969
043_40,s6.549758,s5.132935,s-292.928287
043_41,s6.246645,s4.482585,s13.417525
043_42,s3.329404,s5.122362,s293.084709
044_0,s3.375842,s1.231082,s23.218476
044_1,s3.997461,s1.722599,s151.345063
044_2,s3.440622,s1.933692,s-64.29726
044_3,s4.503179,s1.369809,s114.388028
044_4,s4.922749,s1.216161,s-0.217818
044_5,s5.334485,s1.363101,s247.897933
044_6,s5.703934,s1.767139,s72.775909
044_7,s6.306473,s2.454837,s116.007338
044_8,s6.155461,s2.857138,s63.804595
044_9,s6.226135,s1.992171,s148.865747
044_10,s6.270037,s1.227234,s-31.109206
044_11,s6.972843,s2.805839,s137.553993
044_12,s6.894202,s1.247253,s13.902994
044_13,s6.88274,s2.227278,s204.718039
044_14,s3.381944,s2.702114,s156.481365
044_15,s3.880393,s2.981214,s85.534709
044_16,s4.096232,s2.573661,s114.467668
044_17,s4.280276,s1.805919,s-29.711492
044_18,s3.949647,s4.332422,s171.889848
044_19,s4.963511,s2.452609,s-210.367292
044_20,s5.338241,s2.232935,s315.59459
044_21,s4.909905,s2.916987,s-102.060539
044_22,s5.47966,s4.410809,s248.437502
044_23,s5.561818,s3.515358,s243.871989
044_24,s6.509926,s3.324674,s181.345988
044_25,s6.139712,s3.755173,s63.619876
044_26,s6.911519,s3.586379,s202.773554
044_27,s6.439289,s3.884216,s-83.445363
044_28,s3.37516,s3.959233,s23.723466
044_29,s3.451842,s3.34567,s340.361614
044_30,s4.065175,s3.322235,s-7.404145
044_31,s4.552661,s2.924413,s161.379106
044_32,s3.402993,s4.968108,s-171.271193
044_33,s4.746943,s4.669686,s115.481829
044_34,s5.724893,s4.974879,s-151.798954
044_35,s4.875888,s3.840039,s65.737686
044_36,s5.275459,s4.783022,s-299.885145
044_37,s5.030733,s3.506141,s219.613833
044_38,s6.228598,s4.870764,s-66.175827
044_39,s5.013761,s4.413376,s214.765558
044_40,s6.345711,s4.47727,s-117.328682
044_41,s6.908988,s4.725407,s202.754261
044_42,s4.337254,s4.871391,s66.059564
044_43,s4.673157,s3.27142,s33.550388
045_0,s3.03495,s2.117986,s-120.93086
045_1,s3.036624,s1.491254,s284.173932
045_2,s3.782343,s1.993334,s-39.96416
045_3,s3.989476,s1.474754,s110.6545
045_4,s4.848315,s1.480659,s113.52699
045_5,s4.601158,s3.38439,s201.943561
045_6,s4.694147,s1.928082,s-32.909937
045_7,s5.344981,s2.075036,s-49.370384
045_8,s5.139226,s2.686724,s263.730618
045_9,s5.344209,s1.365699,s25.310113
045_10,s6.065427,s1.473589,s64.883019
045_11,s6.336777,s3.692844,s175.033394
045_12,s6.355111,s1.502716,s-115.985737
045_13,s6.522013,s2.334271,s6.027849
045_14,s3.033949,s3.063647,s280.011204
045_15,s3.149226,s2.474439,s-40.338074
045_16,s4.648734,s2.476153,s21.891549
045_17,s3.526647,s4.821482,s-155.554275
045_18,s4.304348,s1.654405,s362.683074
045_19,s3.919536,s2.791865,s140.693308
045_20,s5.580755,s3.73143,s94.408736
045_21,s6.126909,s2.820364,s84.019672
045_22,s5.044869,s3.264068,s251.647793
045_23,s5.884576,s2.089706,s-109.011111
045_24,s6.738901,s4.472203,s69.513315
045_25,s5.856288,s3.252306,s-6.791555
045_26,s6.739381,s3.344668,s200.805907
045_27,s6.753676,s1.899607,s-23.053517
045_28,s3.151319,s3.49523,s23.395935
045_29,s3.585808,s4.019996,s189.15208
045_30,s4.274555,s5.050888,s85.674221
045_31,s4.06132,s3.37735,s197.451713
045_32,s5.169016,s5.075749,s-66.704437
045_33,s4.218046,s4.121537,s32.174096
045_34,s4.859219,s4.511444,s-274.393801
045_35,s4.882378,s4.08477,s274.475769
045_36,s5.95099,s5.073287,s-112.933973
045_37,s5.392223,s4.464694,s333.960691
045_38,s4.685317,s3.852554,s107.024781
045_39,s6.843943,s5.074776,s66.905956
045_40,s6.863245,s3.881071,s70.87978
045_41,s6.002762,s4.11913,s21.798703
045_42,s3.317337,s4.223249,s384.908699
045_43,s3.062494,s5.074593,s-67.431425
045_44,s4.865826,s5.1177,s486.599539
046_0,s3.035841,s1.588161,s16.040008
046_1,s3.051314,s2.530117,s196.155308
046_2,s3.600066,s2.167155,s14.720305
046_3,s3.419497,s3.294727,s205.541086
046_4,s3.559686,s1.577891,s-42.094806
046_5,s4.598623,s1.669568,s108.9432
046_6,s4.932423,s1.635482,s-46.841942
046_7,s5.475713,s1.658659,s246.254951
046_8,s4.872001,s2.772154,s-23.147206
046_9,s5.952105,s2.004918,s57.603858
046_10,s6.44148,s1.562844,s20.898784
046_11,s6.029748,s3.032932,s169.093032
046_12,s6.783143,s3.185955,s133.711525
046_13,s6.688312,s2.151784,s200.3524
046_14,s3.019009,s3.162214,s156.56612
046_15,s3.665803,s3.687364,s-126.601714
046_16,s3.584955,s4.344184,s122.702022
046_17,s4.285998,s3.800354,s52.503582
046_18,s4.43552,s2.259159,s142.643817
046_19,s4.998574,s2.175396,s46.044142
046_20,s5.407909,s5.3364,s294.610522
046_21,s4.357735,s3.107661,s-65.999961
046_22,s4.963188,s3.750502,s114.002982
046_23,s5.488194,s2.61081,s22.147598
046_24,s5.627519,s3.197841,s-23.678007
046_25,s6.706284,s4.864229,s-23.377137
046_26,s6.810555,s4.021769,s111.257708
046_27,s6.824906,s2.580195,s93.575976
046_28,s2.99626,s3.527893,s-48.659829
046_29,s3.026316,s4.552831,s155.709832
046_30,s4.008829,s4.449525,s-52.618135
046_31,s4.471895,s4.184562,s285.818749
046_32,s4.052049,s2.959239,s176.403484
046_33,s4.349836,s5.155347,s410.867371
046_34,s5.223517,s3.681687,s-68.656671
046_35,s5.586365,s4.386841,s117.633151
046_36,s5.975114,s5.069211,s-242.667816
046_37,s5.014026,s4.64254,s37.066252
046_38,s6.125289,s3.426655,s-69.860886
046_39,s6.033035,s4.047597,s10.973828
046_40,s6.472248,s5.455259,s155.048971
046_41,s6.276232,s4.592663,s250.205687
046_42,s3.047975,s5.434887,s154.39093
046_43,s3.490568,s5.381312,s-130.42444
046_44,s3.179506,s4.851626,s270.872531
046_45,s4.875562,s5.461015,s-143.317369
047_0,s3.276429,s1.727543,s23.589666
047_1,s3.824687,s1.619108,s115.429635
047_2,s3.761953,s2.722035,s-14.01651
047_3,s4.442982,s1.591083,s246.05712
047_4,s5.389155,s3.054181,s100.190029
047_5,s4.786869,s2.1004,s203.594306
047_6,s5.892094,s3.386513,s78.326625
047_7,s5.966167,s2.356791,s39.606184
047_8,s5.427587,s1.482909,s23.991507
047_9,s5.624788,s2.100568,s203.772887
047_10,s6.709118,s1.594229,s112.365938
047_11,s6.33473,s2.609912,s221.009049
047_12,s6.910167,s2.521218,s-24.969913
047_13,s6.96172,s2.029154,s202.720245
047_14,s3.473637,s2.220218,s285.508475
047_15,s3.282532,s2.579155,s18.670242
047_16,s4.170026,s2.089837,s174.472395
047_17,s4.307306,s3.03086,s-13.422147
047_18,s5.31261,s4.418233,s161.541533
047_19,s4.692732,s4.340706,s178.154332
047_20,s4.186592,s2.693076,s216.746628
047_21,s4.7804,s2.582697,s-118.115621
047_22,s6.252177,s2.063181,s159.606527
047_23,s6.372548,s3.79398,s-19.806456
047_24,s6.106183,s4.230215,s56.536559
047_25,s5.942065,s2.955597,s-85.098835
047_26,s6.29151,s3.461267,s234.189579
047_27,s6.897825,s3.461556,s-24.272524
047_28,s3.558618,s3.235896,s49.014198
047_29,s3.402795,s4.425406,s145.578441
047_30,s3.786334,s3.846832,s96.917761
047_31,s4.825857,s4.734023,s272.0074
047_32,s4.256414,s3.968031,s-196.024778
047_33,s4.881332,s3.30212,s355.123574
047_34,s5.836763,s5.268037,s-105.97038
047_35,s5.363274,s5.175232,s221.558254
047_36,s4.804962,s5.291011,s-66.875688
047_37,s5.486706,s3.896563,s259.042942
047_38,s6.504334,s4.709235,s74.088585
047_39,s6.886115,s4.719783,s334.656975
047_40,s6.789519,s5.284316,s69.352715
047_41,s6.963204,s4.451113,s160.124125
047_42,s3.700731,s4.64745,s232.419395
047_43,s3.265311,s4.735185,s23.555653
047_44,s4.263105,s4.638423,s-44.844108
047_45,s4.294433,s5.310906,s119.716555
047_46,s3.379107,s5.291442,s293.029876
048_0,s2.970664,s1.697141,s23.320567
048_1,s3.695909,s2.793773,s242.97765
048_2,s4.663807,s2.694751,s68.583992
048_3,s3.28055,s2.216822,s52.142315
048_4,s3.367043,s1.584044,s-23.073963
048_5,s4.274104,s1.668769,s246.077376
048_6,s5.297153,s2.697887,s128.865143
048_7,s5.148972,s2.147548,s168.377087
048_8,s5.004992,s3.223438,s-113.101244
048_9,s5.772573,s2.777476,s159.890204
048_10,s5.477085,s1.557836,s-23.395204
048_11,s6.111136,s3.650579,s174.926718
048_12,s5.918532,s1.682904,s-71.048647
048_13,s6.825739,s1.676119,s110.170849
048_14,s3.111662,s2.776017,s302.943698
048_15,s2.93297,s3.219634,s-35.4683
048_16,s4.091839,s3.389871,s89.651092
048_17,s4.404846,s3.24726,s-62.979972
048_18,s3.952767,s1.771035,s17.66215
048_19,s4.646274,s2.123591,s72.43518
048_20,s3.708409,s4.446193,s241.384346
048_21,s4.634574,s4.123254,s-132.164601
048_22,s5.500202,s3.549626,s219.552633
048_23,s6.134306,s3.983531,s56.314661
048_24,s6.562156,s4.529133,s98.15262
